NomeCat,CodProd,NomeProd,IDProduto,Usuario,Data,Obs e campos antes das alterações
"- Pasta de Amendoim","MAND02","Pasta De Amendoim C/ Avelã E Cacau 450g Mandubim",5692034,"Branco",25/07/2017 14:49:00,"Obs=
IDCategoriaP=239131
Peso=0,6
TitleProd=
URLProd=
PrecoProm=0
MaxParcelasProd=0
XMLParcelasProd=0
ImagemProd=
ImagemDet=
ImagemAmp=
AdicionalD1=
ICMS=
RamoProd=
DiasReposicao=0
DiasAvisoVencimento=
"
"- Pasta de Amendoim","MAND02","Pasta De Amendoim C/ Avelã E Cacau 450g Mandubim",5692034,"Branco",31/07/2017 17:27:00,"Obs=
Descricao=
MetaDescriptionProd=
DescrLonga=
"
"- Pasta de Amendoim","MAND02","Pasta De Amendoim C/ Avelã E Cacau 450g Mandubim",5692034,"Branco",10/10/2017 08:57:00,"Obs=
Descricao=A Pasta de Amendoim Integral Mandubim é produzida com matéria-prima de qualidade e grãos de amendoim selecionados. Ela não contém adição de açúcar nem Glúten.
 
AdicionalD2=
"
"- Pasta de Amendoim","MAND02","Pasta De Amendoim C/ Avelã E Cacau 450g Mandubim",5692034,"Branco",11/10/2017 10:08:00,"Obs=
MetaKeywordsProd=
"
"- Pasta de Amendoim","MAND02","Pasta De Amendoim C/ Avelã E Cacau 450g Mandubim",5692034,"Branco",11/10/2017 10:09:00,"Obs=
PrecoProm=15
DataPromInicio=
DataPromFim=
IDParceiroProd=
Lancamento=False
Custo=0
"
"- Pasta de Amendoim","MAND02","Pasta De Amendoim C/ Avelã E Cacau 450g Mandubim",5692034,"marco",19/10/2017 20:57:00,"Obs=
PrecoProm=14,9
"
"- Pasta de Amendoim","MAND02","Pasta De Amendoim C/ Avelã E Cacau 450g Mandubim",5692034,"marco",19/10/2017 21:08:00,"Obs=
Peso=1
"
"- Pasta de Amendoim","MAND02","Pasta De Amendoim C/ Avelã E Cacau 450g Mandubim",5692034,"Debora",23/10/2017 12:18:00,"Obs=Pedido 187840 cancelado
Estoque=1
"
"- Pasta de Amendoim","MAND02","Pasta De Amendoim C/ Avelã E Cacau 450g Mandubim",5692034,"marco",02/11/2017 22:29:00,"Obs=
Preco=12,5
PrecoProm=11,6
DataVencimento=
"
"- Pasta de Amendoim","MAND02","Pasta De Amendoim C/ Avelã E Cacau 450g Mandubim",5692034,"marco",02/11/2017 22:29:00,"Obs=
Custo=8
"
"- Pasta de Amendoim","MAND02","Pasta De Amendoim C/ Avelã E Cacau 450g Mandubim",5692034,"marco",02/11/2017 23:48:00,"Obs=Pedido 188108 cancelado
Estoque=34
"
"- Pasta de Amendoim","MAND02","Pasta De Amendoim C/ Avelã E Cacau 450g Mandubim",5692034,"marco",03/11/2017 00:17:00,"Obs=
OrdemProd=0
"
"- Pasta de Amendoim","MAND02","Pasta De Amendoim C/ Avelã E Cacau 450g Mandubim",5692034,"Debora",07/11/2017 10:54:00,"Obs=Pedido 188233 cancelado
Estoque=31
"
"- Pasta de Amendoim","MAND02","Pasta De Amendoim C/ Avelã E Cacau 450g Mandubim",5692034,"Debora",07/11/2017 14:21:00,"Obs=Pedido 188102 cancelado
Estoque=30
DataProdAlteracao=07/11/2017 12:06:00
ChangeFlagProdAPI=1
"
"- Pasta de Amendoim","MAND02","Pasta De Amendoim C/ Avelã E Cacau 450g Mandubim",5692034,"Debora",08/11/2017 15:24:00,"Obs=Pedido 188310 cancelado
Estoque=23
"
"- Pasta de Amendoim","MAND02","Pasta De Amendoim C/ Avelã E Cacau 450g Mandubim",5692034,"Debora",10/11/2017 14:08:00,"Obs=Pedido 188393 cancelado
Estoque=10
"
"- Pasta de Amendoim","MAND02","Pasta De Amendoim C/ Avelã E Cacau 450g Mandubim",5692034,"marco",16/11/2017 19:02:00,"Obs=Pedido 188557 cancelado
Estoque=6
"
"- Pasta de Amendoim","MAND02","Pasta De Amendoim C/ Avelã E Cacau 450g Mandubim",5692034,"Debora",22/11/2017 14:25:00,"Obs=Pedido 188506 cancelado
Estoque=5
DataProdAlteracao=22/11/2017 10:53:00
ChangeFlagProdAPI=1
"
"- Pasta de Amendoim","MAND02","Pasta De Amendoim C/ Avelã E Cacau 450g Mandubim",5692034,"marco",27/11/2017 10:51:00,"Obs=Pedido 188557 descancelado
Estoque=1
"
"- Pasta de Amendoim","MAND02","Pasta De Amendoim C/ Avelã E Cacau 450g Mandubim",5692034,"marco",27/11/2017 10:53:00,"Obs=Pedido 188393 descancelado
Estoque=0
"
"- Pasta de Amendoim","MAND02","Pasta De Amendoim C/ Avelã E Cacau 450g Mandubim",5692034,"marco",27/11/2017 10:55:00,"Obs=Pedido 188310 descancelado
Estoque=-10
"
"- Pasta de Amendoim","MAND02","Pasta De Amendoim C/ Avelã E Cacau 450g Mandubim",5692034,"marco",27/11/2017 10:57:00,"Obs=Pedido 188233 descancelado
Estoque=-18
"
"- Pasta de Amendoim","MAND02","Pasta De Amendoim C/ Avelã E Cacau 450g Mandubim",5692034,"marco",27/11/2017 10:58:00,"Obs=Pedido 188108 descancelado
Estoque=-19
"
"- Pasta de Amendoim","MAND02","Pasta De Amendoim C/ Avelã E Cacau 450g Mandubim",5692034,"Isis",27/11/2017 11:07:00,"Obs=Pedido 187840 descancelado
Estoque=-20
"
"- Pasta de Amendoim","MAND02","Pasta De Amendoim C/ Avelã E Cacau 450g Mandubim",5692034,"Isis",30/11/2017 11:24:00,"Obs=Pedido 188759 cancelado
Estoque=63
"
"- Pasta de Amendoim","MAND02","Pasta De Amendoim C/ Avelã E Cacau 450g Mandubim",5692034,"marco",11/12/2017 18:32:00,"Obs=
OrdemProd=50
"
"- Pasta de Amendoim","MAND02","Pasta De Amendoim C/ Avelã E Cacau 450g Mandubim",5692034,"marco",19/01/2018 20:21:00,"Obs=
PrecoProm=14,3
"
"- Pasta de Amendoim","MAND02","Pasta De Amendoim C/ Avelã E Cacau 450g Mandubim",5692034,"marco",19/01/2018 20:22:00,"Obs=
MetaKeywordsProd=Pasta De Amendoim C/ Avelã E Cacau 480g - Mandubim
"
"- Pasta de Amendoim","MAND02","Pasta De Amendoim C/ Avelã E Cacau 450g Mandubim",5692034,"Isis",14/02/2018 15:34:00,"Obs=Pedido 190889 cancelado
Estoque=19
"
"- Pasta de Amendoim","MAND02","Pasta De Amendoim C/ Avelã E Cacau 450g Mandubim",5692034,"marco",16/02/2018 15:04:00,"Obs=
Peso=500
"
"- Pasta de Amendoim","MAND02","Pasta De Amendoim C/ Avelã E Cacau 450g Mandubim",5692034,"Isis",24/02/2018 10:43:00,"Obs=Pedido 191255 cancelado
Estoque=0
"
"- Pasta de Amendoim","MAND02","Pasta De Amendoim C/ Avelã E Cacau 450g Mandubim",5692034,"Isis",02/03/2018 12:34:00,"Obs=Pedido 191316 cancelado
Estoque=48
"
"- Pasta de Amendoim","MAND02","Pasta De Amendoim C/ Avelã E Cacau 450g Mandubim",5692034,"Isis",05/03/2018 08:53:00,"Obs=Pedido 191696 cancelado
Estoque=46
"
"- Pasta de Amendoim","MAND02","Pasta De Amendoim C/ Avelã E Cacau 450g Mandubim",5692034,"Isis",06/03/2018 08:26:00,"Obs=Pedido 191736 cancelado
Estoque=42
"
"- Pasta de Amendoim","MAND02","Pasta De Amendoim C/ Avelã E Cacau 450g Mandubim",5692034,"marco",12/03/2018 08:23:00,"Obs=Pedido 191911 cancelado
Estoque=23
"
"- Pasta de Amendoim","MAND02","Pasta De Amendoim C/ Avelã E Cacau 450g Mandubim",5692034,"Isis",14/03/2018 16:17:00,"Obs=Pedido 192075 cancelado
Estoque=12
DataProdAlteracao=14/03/2018 14:27:00
ChangeFlagProdAPI=1
"
"- Pasta de Amendoim","MAND02","Pasta De Amendoim C/ Avelã E Cacau 450g Mandubim",5692034,"marco",15/03/2018 13:35:00,"Obs=Pedido 192109 cancelado
Estoque=11
"
"- Pasta de Amendoim","MAND02","Pasta De Amendoim C/ Avelã E Cacau 450g Mandubim",5692034,"Isis",20/03/2018 12:04:00,"Obs=Pedido 192038 cancelado
Estoque=2
DataProdAlteracao=20/03/2018 12:04:00
ChangeFlagProdAPI=1
"
"- Pasta de Amendoim","MAND02","Pasta De Amendoim C/ Avelã E Cacau 450g Mandubim",5692034,"Isis",21/03/2018 14:14:00,"Obs=Pedido 192097 cancelado
Estoque=2
"
"- Pasta de Amendoim","MAND02","Pasta De Amendoim C/ Avelã E Cacau 450g Mandubim",5692034,"Isis",21/03/2018 14:15:00,"Obs=Pedido 192128 cancelado
Estoque=3
"
"- Pasta de Amendoim","MAND02","Pasta De Amendoim C/ Avelã E Cacau 450g Mandubim",5692034,"Isis",27/03/2018 10:30:00,"Obs=Pedido 192226 cancelado
Estoque=3
"
"- Pasta de Amendoim","MAND02","Pasta De Amendoim C/ Avelã E Cacau 450g Mandubim",5692034,"Isis",06/04/2018 08:38:00,"Obs=Pedido 192739 cancelado
Estoque=29
DataProdAlteracao=05/04/2018 12:36:00
ChangeFlagProdAPI=1
"
"- Pasta de Amendoim","MAND02","Pasta De Amendoim C/ Avelã E Cacau 450g Mandubim",5692034,"Branco",13/04/2018 09:47:00,"Obs=
ImagemProd=MAND2.PNG
"
"- Pasta de Amendoim","MAND02","Pasta De Amendoim C/ Avelã E Cacau 450g Mandubim",5692034,"Branco",13/04/2018 09:47:00,"Obs=
ImagemDet=MAND2D.PNG
ImagemAmp=MAND2D.PNG
"
"- Pasta de Amendoim","MAND02","Pasta De Amendoim C/ Avelã E Cacau 450g Mandubim",5692034,"Isis",26/04/2018 10:56:00,"Obs=Pedido 193417 cancelado
Estoque=101
DataProdAlteracao=26/04/2018 09:01:00
ChangeFlagProdAPI=1
"
"- Pasta de Amendoim","MAND02","Pasta De Amendoim C/ Avelã E Cacau 450g Mandubim",5692034,"Isis",26/04/2018 10:56:00,"Obs=Pedido 193417 descancelado
Estoque=102
DataProdAlteracao=26/04/2018 10:56:00
"
"- Pasta de Amendoim","MAND02","Pasta De Amendoim C/ Avelã E Cacau 450g Mandubim",5692034,"Isis",30/04/2018 08:36:00,"Obs=Pedido 193550 cancelado
Estoque=99
DataProdAlteracao=27/04/2018 19:09:00
ChangeFlagProdAPI=1
"
"- Pasta de Amendoim","MAND02","Pasta De Amendoim C/ Avelã E Cacau 450g Mandubim",5692034,"Isis",30/04/2018 11:47:00,"Obs=Pedido 193402 cancelado
Estoque=101
DataProdAlteracao=30/04/2018 11:47:00
ChangeFlagProdAPI=1
"
"- Pasta de Amendoim","MAND02","Pasta De Amendoim C/ Avelã E Cacau 450g Mandubim",5692034,"Branco",23/05/2018 08:59:00,"Obs=
NomeProd=Pasta De Amendoim C/ Avelã E Cacau 480g Mandubim
"
"- Pasta de Amendoim","MAND02","Pasta De Amendoim C/ Avelã E Cacau 450g Mandubim",5692034,"Branco",11/06/2018 09:34:00,"Obs=
DataVencimento=20/04/2018
"
"- Pasta de Amendoim","MAND02","Pasta De Amendoim C/ Avelã E Cacau 450g Mandubim",5692034,"Branco",11/06/2018 09:35:00,"Obs=
ProdMPN=4727
"
"- Pasta de Amendoim","MAND01","Pasta de Amendoim c/ Mel Orgânico 450g Mandubim",5692035,"Branco",25/07/2017 14:51:00,"Obs=
Peso=0,6
TitleProd=
URLProd=
PrecoProm=0
MaxParcelasProd=0
XMLParcelasProd=0
ImagemProd=
ImagemDet=
ImagemAmp=
AdicionalD1=
Custo=0
ICMS=
RamoProd=
DiasAvisoVencimento=
"
"- Pasta de Amendoim","MAND01","Pasta de Amendoim c/ Mel Orgânico 450g Mandubim",5692035,"Branco",25/07/2017 14:54:00,"Obs=
IDCategoriaP=239131
"
"- Pasta de Amendoim","MAND01","Pasta de Amendoim c/ Mel Orgânico 450g Mandubim",5692035,"Branco",31/07/2017 17:25:00,"Obs=
Descricao=
MetaDescriptionProd=
DescrLonga=
"
"- Pasta de Amendoim","MAND01","Pasta de Amendoim c/ Mel Orgânico 450g Mandubim",5692035,"Branco",10/10/2017 08:58:00,"Obs=
AdicionalD2=
"
"- Pasta de Amendoim","MAND01","Pasta de Amendoim c/ Mel Orgânico 450g Mandubim",5692035,"Branco",10/10/2017 08:58:00,"Obs=
ProdMPN=
"
"- Pasta de Amendoim","MAND01","Pasta de Amendoim c/ Mel Orgânico 450g Mandubim",5692035,"Branco",11/10/2017 10:08:00,"Obs=
MetaKeywordsProd=
"
"- Pasta de Amendoim","MAND01","Pasta de Amendoim c/ Mel Orgânico 450g Mandubim",5692035,"marco",19/10/2017 20:58:00,"Obs=
PrecoProm=15
DataPromInicio=
DataPromFim=
IDParceiroProd=
Custo=15
"
"- Pasta de Amendoim","MAND01","Pasta de Amendoim c/ Mel Orgânico 450g Mandubim",5692035,"marco",03/11/2017 00:10:00,"Obs=
Peso=1
Preco=12,5
PrecoProm=10
Lancamento=False
DataVencimento=
"
"- Pasta de Amendoim","MAND01","Pasta de Amendoim c/ Mel Orgânico 450g Mandubim",5692035,"marco",03/11/2017 00:11:00,"Obs=
TitleProd=Pasta de Amendoim c/ Mel Orgânico500gMandubim
"
"- Pasta de Amendoim","MAND01","Pasta de Amendoim c/ Mel Orgânico 450g Mandubim",5692035,"marco",03/11/2017 00:12:00,"Obs=
OrdemProd=0
"
"- Pasta de Amendoim","MAND01","Pasta de Amendoim c/ Mel Orgânico 450g Mandubim",5692035,"Debora",16/11/2017 11:01:00,"Obs=Pedido 188340 cancelado
Estoque=6
DataProdAlteracao=16/11/2017 09:44:00
ChangeFlagProdAPI=1
"
"- Pasta de Amendoim","MAND01","Pasta de Amendoim c/ Mel Orgânico 450g Mandubim",5692035,"Debora",22/11/2017 14:25:00,"Obs=Pedido 188506 cancelado
Estoque=6
DataProdAlteracao=22/11/2017 10:53:00
ChangeFlagProdAPI=1
"
"- Pasta de Amendoim","MAND01","Pasta de Amendoim c/ Mel Orgânico 450g Mandubim",5692035,"marco",11/12/2017 18:32:00,"Obs=
OrdemProd=50
"
"- Pasta de Amendoim","MAND01","Pasta de Amendoim c/ Mel Orgânico 450g Mandubim",5692035,"marco",11/01/2018 13:57:00,"Obs=
NomeProd=Pasta de Amendoim c/ Mel Orgânico 500g Mandubim
"
"- Pasta de Amendoim","MAND01","Pasta de Amendoim c/ Mel Orgânico 450g Mandubim",5692035,"Isis",17/01/2018 09:31:00,"Obs=Pedido 190103 cancelado
Estoque=4
DataProdAlteracao=11/01/2018 13:57:00
"
"- Pasta de Amendoim","MAND01","Pasta de Amendoim c/ Mel Orgânico 450g Mandubim",5692035,"marco",19/01/2018 20:23:00,"Obs=
MetaKeywordsProd=Pasta de Amendoim c/ Mel Orgânico - 500g - Mandubim
"
"- Pasta de Amendoim","MAND01","Pasta de Amendoim c/ Mel Orgânico 450g Mandubim",5692035,"Isis",24/02/2018 10:43:00,"Obs=Pedido 191255 cancelado
Estoque=2
DataProdAlteracao=23/02/2018 21:27:00
ChangeFlagProdAPI=1
"
"- Pasta de Amendoim","MAND01","Pasta de Amendoim c/ Mel Orgânico 450g Mandubim",5692035,"Isis",02/03/2018 12:34:00,"Obs=Pedido 191316 cancelado
Estoque=12
DataProdAlteracao=02/03/2018 12:34:00
ChangeFlagProdAPI=1
"
"- Pasta de Amendoim","MAND01","Pasta de Amendoim c/ Mel Orgânico 450g Mandubim",5692035,"Isis",05/03/2018 08:53:00,"Obs=Pedido 191697 cancelado
Estoque=12
"
"- Pasta de Amendoim","MAND01","Pasta de Amendoim c/ Mel Orgânico 450g Mandubim",5692035,"Isis",21/03/2018 14:15:00,"Obs=Pedido 192128 cancelado
Estoque=7
DataProdAlteracao=21/03/2018 14:14:00
ChangeFlagProdAPI=1
"
"- Pasta de Amendoim","MAND01","Pasta de Amendoim c/ Mel Orgânico 450g Mandubim",5692035,"Isis",27/03/2018 10:30:00,"Obs=Pedido 192226 cancelado
Estoque=7
DataProdAlteracao=27/03/2018 10:30:00
ChangeFlagProdAPI=1
"
"- Pasta de Amendoim","MAND01","Pasta de Amendoim c/ Mel Orgânico 450g Mandubim",5692035,"Branco",10/04/2018 13:28:00,"Obs=
DataVencimento=27/04/2018
"
"- Pasta de Amendoim","MAND01","Pasta de Amendoim c/ Mel Orgânico 450g Mandubim",5692035,"Isis",10/04/2018 14:21:00,"Obs=Pedido 192889 cancelado
Estoque=12
"
"- Pasta de Amendoim","MAND01","Pasta de Amendoim c/ Mel Orgânico 450g Mandubim",5692035,"Branco",13/04/2018 09:50:00,"Obs=
ImagemProd=MAND01.PNG
ImagemDet=MAND01P.PNG
ImagemAmp=MAND01P.PNG
"
"- Pasta de Amendoim","MAND01","Pasta de Amendoim c/ Mel Orgânico 450g Mandubim",5692035,"Isis",09/05/2018 10:02:00,"Obs=Pedido 193666 cancelado
Estoque=19
"
"Medicina T. Chinesa","LHG30","MOMORDICA FRUIT - LUO HAN GUO 30 sachês 1g Vitafor MTC",5693907,"Branco",27/07/2017 12:10:00,"Obs=
IDCategoriaP=239131
Peso=0,15
TitleProd=
URLProd=
MaxParcelasProd=0
XMLParcelasProd=0
AdicionalD1=
ICMS=
RamoProd=
DiasAvisoVencimento=
CodBarrasProd=
"
"Medicina T. Chinesa","LHG30","MOMORDICA FRUIT - LUO HAN GUO 30 sachês 1g Vitafor MTC",5693907,"Branco",27/07/2017 12:12:00,"Obs=
ImagemProd=
ImagemDet=
ImagemAmp=
DiasReposicao=0
DataVencimento=
DiasAvisoVencimento=0
"
"Medicina T. Chinesa","LHG30","MOMORDICA FRUIT - LUO HAN GUO 30 sachês 1g Vitafor MTC",5693907,"marco",17/08/2017 19:36:00,"Obs=
Preco=49,9
"
"Medicina T. Chinesa","LHG30","MOMORDICA FRUIT - LUO HAN GUO 30 sachês 1g Vitafor MTC",5693907,"marco",17/08/2017 19:45:00,"Obs=
Preco=99
PrecoProm=0
DataPromInicio=
DataPromFim=
IDParceiroProd=
Custo=0
"
"Medicina T. Chinesa","LHG30","MOMORDICA FRUIT - LUO HAN GUO 30 sachês 1g Vitafor MTC",5693907,"marco",17/08/2017 19:46:00,"Obs=
Preco=94,05
PrecoProm=89,35
"
"Medicina T. Chinesa","LHG30","MOMORDICA FRUIT - LUO HAN GUO 30 sachês 1g Vitafor MTC",5693907,"Branco",01/03/2018 11:01:00,"Obs=
NomeProd=LUO HAN GUO 30 sachês 1g Vitafor MTC
TitleProd=LUO HAN GUO 30 sachês 1g Vitafor MTC
URLProd=luo-han-guo-30-saches-1g-vitafor-mtc
"
"- Pasta de Amendoim","MAND04","Paçoca Rolha Mandubim 20g",5697085,"Branco",05/10/2017 15:38:00,"Obs=
Peso=0,003
TitleProd=
URLProd=
ImagemProd=
ImagemDet=
ImagemAmp=
ICMS=
RamoProd=
DiasAvisoVencimento=
"
"- Pasta de Amendoim","MAND04","Paçoca Rolha Mandubim 20g",5697085,"Branco",05/10/2017 15:38:00,"Obs=
AdicionalD1=
"
"- Pasta de Amendoim","MAND04","Paçoca Rolha Mandubim 20g",5697085,"Branco",05/10/2017 16:50:00,"Obs=
LarguraProd=30
PrecoProm=0
MaxParcelasProd=0
XMLParcelasProd=0
"
"- Pasta de Amendoim","MAND04","Paçoca Rolha Mandubim 20g",5697085,"Branco",07/10/2017 19:36:00,"Obs=
IDCategoriaP=239131
"
"- Pasta de Amendoim","MAND04","Paçoca Rolha Mandubim 20g",5697085,"Branco",10/10/2017 08:57:00,"Obs=
AdicionalD2=
"
"- Ácido Graxo Essencial","BP60K2","Kit 2 Unid Boraprim 60 Cápsulas Vitafor",5697711,"Branco",01/08/2017 17:13:00,"Obs=
MetaDescriptionProd=
TitleProd=
URLProd=
AdicionalD1=
AdicionalD2=
ICMS=
RamoProd=
DiasAvisoVencimento=
"
"- Ácido Graxo Essencial","BP60K2","Kit 2 Unid Boraprim 60 Cápsulas Vitafor",5697711,"Branco",01/08/2017 17:14:00,"Obs=
CodProd=
"
"- Ácido Graxo Essencial","BP60K2","Kit 2 Unid Boraprim 60 Cápsulas Vitafor",5697711,"Branco",01/08/2017 17:15:00,"Obs=
IDCategoriaP=239131
PrecoProm=0
DataPromInicio=
DataPromFim=
IDParceiroProd=
MaxParcelasProd=0
XMLParcelasProd=0
"
"- Ácido Graxo Essencial","BP60K2","Kit 2 Unid Boraprim 60 Cápsulas Vitafor",5697711,"Branco",01/08/2017 17:15:00,"Obs=
IDCategoriaP=239133
"
"- Ácido Graxo Essencial","BP60K2","Kit 2 Unid Boraprim 60 Cápsulas Vitafor",5697711,"Branco",01/08/2017 17:22:00,"Obs=
ImagemProd=
ImagemDet=
ImagemAmp=
"
"- Ácido Graxo Essencial","BP60K2","Kit 2 Unid Boraprim 60 Cápsulas Vitafor",5697711,"Leticia",17/08/2017 11:03:00,"Obs=
Preco=110
"
"- Ácido Graxo Essencial","BP60K2","Kit 2 Unid Boraprim 60 Cápsulas Vitafor",5697711,"marco",17/11/2017 13:22:00,"Obs=
Preco=0
PrecoProm=0
MaxParcelasProd=3
XMLParcelasProd=3
DataVencimento=
"
"- Ácido Graxo Essencial","BP60K2","Kit 2 Unid Boraprim 60 Cápsulas Vitafor",5697711,"marco",17/11/2017 13:22:00,"Obs=
CodProd=BPK60
"
"- Ácido Graxo Essencial","BP60K2","Kit 2 Unid Boraprim 60 Cápsulas Vitafor",5697711,"marco",17/11/2017 13:23:00,"Obs=
MetaKeywordsProd=
TitleProd=Kit2 unidadesBoraprim Borragem Primula e Gergelim TPM e fertilidade 60 Cápsulas Soft Ge
"
"- Ácido Graxo Essencial","BP60K2","Kit 2 Unid Boraprim 60 Cápsulas Vitafor",5697711,"marco",29/11/2017 18:23:00,"Obs=
PrecoProm=90
"
"- Ácido Graxo Essencial","BP60K2","Kit 2 Unid Boraprim 60 Cápsulas Vitafor",5697711,"marco",29/11/2017 18:24:00,"Obs=
PrecoProm=79
"
"- Ácido Graxo Essencial","BP60K2","Kit 2 Unid Boraprim 60 Cápsulas Vitafor",5697711,"marco",29/11/2017 18:25:00,"Obs=
Preco=98
"
"- Ácido Graxo Essencial","BP60K2","Kit 2 Unid Boraprim 60 Cápsulas Vitafor",5697711,"marco",15/01/2018 13:38:00,"Obs=
Estoque=0
"
"- Ácido Graxo Essencial","BP60K2","Kit 2 Unid Boraprim 60 Cápsulas Vitafor",5697711,"Isis",16/04/2018 15:35:00,"Obs=Pedido 192815 cancelado
Estoque=1
DataProdAlteracao=16/04/2018 15:35:00
ChangeFlagProdAPI=1
"
"- Ácido Graxo Essencial","BP60K2","Kit 2 Unid Boraprim 60 Cápsulas Vitafor",5697711,"Ale",24/04/2018 12:27:00,"Obs=Pedido 192815 descancelado
Estoque=4
DataProdAlteracao=24/04/2018 12:27:00
ChangeFlagProdAPI=1
"
"- Ácido Graxo Essencial","BP60K2","Kit 2 Unid Boraprim 60 Cápsulas Vitafor",5697711,"Branco",07/05/2018 14:04:00,"Obs=
PrecoProm=79,1
"
"- Whey Protein","1171","Pineapple Whey Lata 510g/15DS Essential",5707703,"marco",11/08/2017 09:47:00,"Obs=
Peso=0,55
TitleProd=
URLProd=
Preco=0
Lancamento=False
EmDestaque=False
AdicionalD1=
Custo=0
ICMS=
RamoProd=
DiasReposicao=0
DiasAvisoVencimento=
"
"- Whey Protein","1171","Pineapple Whey Lata 510g/15DS Essential",5707703,"Branco",11/08/2017 13:04:00,"Obs=
IDCategoriaP=239131
CodProd=
PrecoProm=0
DataPromInicio=
DataPromFim=
IDParceiroProd=
MaxParcelasProd=0
XMLParcelasProd=0
ImagemProd=
ImagemDet=
ImagemAmp=
ProdMPN=
"
"- Whey Protein","1171","Pineapple Whey Lata 510g/15DS Essential",5707703,"Branco",11/08/2017 13:04:00,"Obs=
AdicionalD2=
"
"- Whey Protein","1171","Pineapple Whey Lata 510g/15DS Essential",5707703,"Branco",11/08/2017 13:04:00,"Obs=
Peso=1
"
"- Whey Protein","1171","Pineapple Whey Lata 510g/15DS Essential",5707703,"Branco",14/08/2017 15:29:00,"Obs=
Preco=188,1
PrecoProm=178,7
"
"- Whey Protein","1171","Pineapple Whey Lata 510g/15DS Essential",5707703,"marco",18/08/2017 21:35:00,"Obs=
CodProd=20030S
"
"- Whey Protein","1171","Pineapple Whey Lata 510g/15DS Essential",5707703,"marco",18/08/2017 21:36:00,"Obs=
Preco=174,9
PrecoProm=169,9
"
"- Whey Protein","1171","Pineapple Whey Lata 510g/15DS Essential",5707703,"Branco",14/12/2017 17:00:00,"Obs=
CodBarrasProd=40232932434
"
"- Whey Protein","1171","Pineapple Whey Lata 510g/15DS Essential",5707703,"Branco",11/05/2018 10:21:00,"Obs=
IDsFiltroItem=
FiltrosFullText=
"
"- Whey Protein","918","Espresso Whey Lata 462g/14DS Essential",5707704,"marco",11/08/2017 09:45:00,"Obs=
Peso=0,55
TitleProd=
URLProd=
Preco=0
AdicionalD1=
Custo=0
ICMS=
RamoProd=
DiasReposicao=0
DiasAvisoVencimento=
"
"- Whey Protein","918","Espresso Whey Lata 462g/14DS Essential",5707704,"Branco",11/08/2017 12:51:00,"Obs=
IDCategoriaP=239131
MaxParcelasProd=0
XMLParcelasProd=0
ImagemProd=
ImagemDet=
ImagemAmp=
ProdMPN=
AdicionalD2=
"
"- Whey Protein","918","Espresso Whey Lata 462g/14DS Essential",5707704,"Branco",11/08/2017 12:52:00,"Obs=
Peso=1
PrecoProm=0
DataPromInicio=
DataPromFim=
IDParceiroProd=
Lancamento=False
"
"- Whey Protein","918","Espresso Whey Lata 462g/14DS Essential",5707704,"Branco",11/08/2017 12:52:00,"Obs=
CodProd=
"
"- Whey Protein","918","Espresso Whey Lata 462g/14DS Essential",5707704,"Branco",14/08/2017 15:11:00,"Obs=
NomeProd=Expresso Whey Lata 462g/14DS Essential
TitleProd=Expresso Whey Lata 462g/14DS Essential
URLProd=expresso-whey-lata-462g-14ds-essential
"
"- Whey Protein","918","Espresso Whey Lata 462g/14DS Essential",5707704,"Branco",14/08/2017 15:16:00,"Obs=
Preco=165,3
PrecoProm=157
"
"- Colágeno","884","Collagen Joint Sabor Limão 30 x 11g Essential Nutrition",5707705,"marco",11/08/2017 09:40:00,"Obs=
Peso=0,35
TitleProd=
URLProd=
Preco=0
MaxParcelasProd=0
XMLParcelasProd=0
AdicionalD1=
Custo=0
ICMS=
RamoProd=
DiasAvisoVencimento=
"
"- Colágeno","884","Collagen Joint Sabor Limão 30 x 11g Essential Nutrition",5707705,"marco",11/08/2017 09:40:00,"Obs=
AdicionalD1=Essentil
"
"- Colágeno","884","Collagen Joint Sabor Limão 30 x 11g Essential Nutrition",5707705,"marco",11/08/2017 09:43:00,"Obs=
Custo=72,19
"
"- Colágeno","884","Collagen Joint Sabor Limão 30 x 11g Essential Nutrition",5707705,"marco",11/08/2017 09:43:00,"Obs=
Preco=144,38
"
"- Colágeno","884","Collagen Joint Sabor Limão 30 x 11g Essential Nutrition",5707705,"marco",11/08/2017 09:43:00,"Obs=
Preco=143,38
"
"- Colágeno","884","Collagen Joint Sabor Limão 30 x 11g Essential Nutrition",5707705,"Branco",11/08/2017 11:52:00,"Obs=
IDCategoriaP=239131
CodProd=
PrecoProm=0
DataPromInicio=
DataPromFim=
IDParceiroProd=
Lancamento=False
ImagemProd=
ImagemDet=
ImagemAmp=
ProdMPN=
"
"- Colágeno","884","Collagen Joint Sabor Limão 30 x 11g Essential Nutrition",5707705,"Branco",11/08/2017 11:53:00,"Obs=
Peso=0
"
"- Colágeno","884","Collagen Joint Sabor Limão 30 x 11g Essential Nutrition",5707705,"Branco",11/08/2017 11:54:00,"Obs=
AdicionalD2=
"
"- Colágeno","884","Collagen Joint Sabor Limão 30 x 11g Essential Nutrition",5707705,"Branco",15/08/2017 10:19:00,"Obs=
NomeProd=Collagen Joint Sabor Limão 30 x 9g - Essential Nutrition
"
