Comando,NomeCat,IDProduto,CodProd,NomeProd,Peso,Descricao,DescrLonga,DescrURL,URLTarget,Estoque,EstoqueMinimo,Disponivel,ICMS,Custo,Preco,PrecoProm,PrecoB2B,PrecoB2BProm,DataPromInicio,DataPromFim,Lancamento,EmDestaque,ImagemProd,ImagemDet,ImagemAmp,Adicional1,Adicional2,Adicional3,AdicionalD1,AdicionalD2,AdicionalD3,Cores,OrdemProd,IDProdutoPai,RamoProd,MaisProd,DataVencimento,DiasAvisoVencimento,DiasReposicao,IDParceiroProd,DescrHTM,MetaKeywordsProd,MaxParcelasProd,XMLParcelasProd,CodBarrasProd,Embalavel,IsProdutoGrande,LarguraProd,AlturaProd,ProfundidadeProd,CodVideo,ProdMPN,TitleProd,URLProd,VendaConjunta,MetaDescriptionProd,IDsFiltroItem
A,- Whey Protein,5992177,76377,Whey Protein Sabor Baunilha 450g Nutrify,0.55,Whey Protein Nutrify oferece um blend proteico de alto valor biológico composto por proteína isolada do soro de leite e proteína hidrolisada do soro de leite,"Um corpo forte e saudável pede uma dieta rica em proteínas. Whey Protein Nutrify oferece um blend proteico de alto valor biológico composto por proteína isolada do soro de leite e proteína hidrolisada do soro de leite, ricas em aminoácidos essenciais, de rápida digestão e com baixos teores de lactose e gordura. A presença da chia, alto teor de fibras, ômega 3, minerais e antioxidantes, enriquecem ainda mais o valor nutricional da fórmula. Whey Protein Nutrify utiliza estévia, taumatina e eritrol, adoçantes 100% naturais. Um suplemento versátil e saboroso, que favorece a manutenção da massa muscular corporal.",,True,17,5,True,0,75.34,123,98.4,129.9,64.95,15/12/2018,03/01/2019,True,True,whey_protein_baunilha_nutrify.png,whey_protein_baunilha_nutrify.png,whey_protein_baunilha_nutrify.png,,,,Nutrify,2106.90.30,7896311763771,,200,,2,,,60,30,48577,,"nutrify,nutrifi,whey protein nutrify,whey protein,whey protein nutrifi,vegan nutrify,vegan nutrifi",3,3,7896311763771,True,False,21,18,21,,Nutrify,Whey Protein Sabor Baunilha 450g Nutrify,whey-protein-baunilha,,Whey Protein Nutrify oferece um blend proteico de alto valor biológico composto por proteína isolada do soro de leite e proteína hidrolisada do soro de leite,"92857,92858,92859,92860,92861,92862,92863,92851"
A,- Whey Protein,5992169,76387,Whey Protein Sabor Cacau 450g Nutrify,0.55,Whey Protein Nutrify oferece um blend proteico de alto valor biológico composto por proteína isolada do soro de leite e proteína hidrolisada do soro de leite,"Um corpo forte e saudável pede uma dieta rica em proteínas. Whey Protein Nutrify oferece um blend proteico de alto valor biológico composto por proteína isolada do soro de leite e proteína hidrolisada do soro de leite, ricas em aminoácidos essenciais, de rápida digestão e com baixos teores de lactose e gordura. A presença da chia, alto teor de fibras, ômega 3, minerais e antioxidantes, enriquecem ainda mais o valor nutricional da fórmula. Whey Protein Nutrify utiliza estévia, taumatina e eritrol, adoçantes 100% naturais. Um suplemento versátil e saboroso, que favorece a manutenção da massa muscular corporal.",,True,7,5,True,0,75.34,123,98.4,129.9,64.95,15/12/2018,03/01/2019,True,True,whey_protein_cacau_nutrify.png,whey_protein_cacau_nutrify.png,whey_protein_cacau_nutrify.png,,,,Nutrify,2106.90.30,7896311763870,,200,,2,,,60,30,48577,,"nutrify,nutrifi,whey protein nutrify,whey protein,whey protein nutrifi,vegan nutrify,vegan nutrifi",3,3,7896311763870,True,False,21,18,21,,Nutrify,Whey Protein Sabor Cacau 450g Nutrify,whey-protein-cacau,,Whey Protein Nutrify oferece um blend proteico de alto valor biológico composto por proteína isolada do soro de leite e proteína hidrolisada do soro de leite,"92857,92858,92859,92860,92861,92862,92863,92851"
A,- Whey Protein,5992164,76396,Whey Protein Sabor Chocolate 450g Nutrify,0.55,Whey Protein Nutrify oferece um blend proteico de alto valor biológico composto por proteína isolada do soro de leite e proteína hidrolisada do soro de leite,"Um corpo forte e saudável pede uma dieta rica em proteínas. Whey Protein Nutrify oferece um blend proteico de alto valor biológico composto por proteína isolada do soro de leite e proteína hidrolisada do soro de leite, ricas em aminoácidos essenciais, de rápida digestão e com baixos teores de lactose e gordura. A presença da chia, alto teor de fibras, ômega 3, minerais e antioxidantes, enriquecem ainda mais o valor nutricional da fórmula. Whey Protein Nutrify utiliza estévia, taumatina e eritrol, adoçantes 100% naturais. Um suplemento versátil e saboroso, que favorece a manutenção da massa muscular corporal.",,True,8,5,True,0,75.34,123,98.4,129.9,64.95,15/12/2018,03/01/2019,True,True,whey_protein_chocolate_nutrify.png,whey_protein_chocolate_nutrify.png,whey_protein_chocolate_nutrify.png,,,,Nutrify,2106.90.30,7896311763962,,200,,2,,,60,30,48577,,"nutrify,nutrifi,whey protein nutrify,whey protein,whey protein nutrifi,vegan nutrify,vegan nutrifi",3,3,7896311763962,True,False,21,18,21,,Nutrify,Whey Protein Sabor Chocolate 450g Nutrify,whey-protein-chocolate,,Whey Protein Nutrify oferece um blend proteico de alto valor biológico composto por proteína isolada do soro de leite e proteína hidrolisada do soro de leite,"92857,92858,92859,92860,92861,92862,92863,92851"
A,- Whey Protein,6090749,76398UN,WheyProtein Baunilha 1 sachês com 30g Nutrify,0.04,Whey Protein Nutrify oferece um blend proteico de alto valor biológico composto por proteína isolada do soro de leite e proteína hidrolisada do soro de leite,"Um corpo forte e saudável pede uma dieta rica em proteínas. Whey Protein Nutrify oferece um blend proteico de alto valor biológico composto por proteína isolada do soro de leite e proteína hidrolisada do soro de leite, ricas em aminoácidos essenciais, de rápida digestão e com baixos teores de lactose e gordura. A presença da chia, alto teor de fibras, ômega 3, minerais e antioxidantes, enriquecem ainda mais o valor nutricional da fórmula. Whey Protein Nutrify utiliza estévia, taumatina e eritrol, adoçantes 100% naturais. Um suplemento versátil e saboroso, que favorece a manutenção da massa muscular corporal.",,True,13,5,True,0,6.73,12.46,9.97,12.14,5.66,15/12/2018,03/01/2019,False,True,WheyproteinBaunilhaNutrify.png,WheyproteinBaunilhaNutrify.png,WheyproteinBaunilhaNutrify.png,,,,Nutrify,2106.90.30,7896311763986,,200,,2,,,60,30,48577,,"nutrify,nutrifi,whey protein nutrify,whey protein,whey protein nutrifi,vegan nutrify,vegan nutrifi",3,3,7896311763986,True,False,10,15,1,,Nutrify,WheyProtein Baunilha 1 sachês com 30g Nutrify,wheyprotein-baunilha-1-saches-com-30g-nutrify,,Whey Protein Nutrify oferece um blend proteico de alto valor biológico composto por proteína isolada do soro de leite e proteína hidrolisada do soro de leite,"92857,92858,92859,92860,92861,92862,92863,92851"
A,- Whey Protein,6062594,76398,WheyProtein Baunilha 15 sachês com 30g Nutrify,0.55,Whey Protein Nutrify oferece um blend proteico de alto valor biológico composto por proteína isolada do soro de leite e proteína hidrolisada do soro de leite,"Um corpo forte e saudável pede uma dieta rica em proteínas. Whey Protein Nutrify oferece um blend proteico de alto valor biológico composto por proteína isolada do soro de leite e proteína hidrolisada do soro de leite, ricas em aminoácidos essenciais, de rápida digestão e com baixos teores de lactose e gordura. A presença da chia, alto teor de fibras, ômega 3, minerais e antioxidantes, enriquecem ainda mais o valor nutricional da fórmula. Whey Protein Nutrify utiliza estévia, taumatina e eritrol, adoçantes 100% naturais. Um suplemento versátil e saboroso, que favorece a manutenção da massa muscular corporal.",,True,1,5,True,0,93.45,177.55,142.04,169.9,84.95,15/12/2018,03/01/2019,False,True,whey_display_baunilha.png,whey_display_baunilha.png,whey_display_baunilha.png,,,,Nutrify,2106.90.30,7896311763986,,200,,2,,01/03/2019,60,30,48577,,"nutrify,nutrifi,whey protein nutrify,whey protein,whey protein nutrifi,vegan nutrify,vegan nutrifi",3,3,7896311763986,True,False,11,15,17,,Nutrify,WheyProtein Baunilha 15 sachês com 30g Nutrify,wheyprotein-baunilha-15-saches-com-30g-nutrify,,Whey Protein Nutrify oferece um blend proteico de alto valor biológico composto por proteína isolada do soro de leite e proteína hidrolisada do soro de leite,"92857,92858,92859,92860,92861,92862,92863,92851"
A,- Whey Protein,6090747,76400UN,WheyProtein Cacau 1 sachês com 30g Nutrify,0.04,Whey Protein Nutrify oferece um blend proteico de alto valor biológico composto por proteína isolada do soro de leite e proteína hidrolisada do soro de leite,"Um corpo forte e saudável pede uma dieta rica em proteínas. Whey Protein Nutrify oferece um blend proteico de alto valor biológico composto por proteína isolada do soro de leite e proteína hidrolisada do soro de leite, ricas em aminoácidos essenciais, de rápida digestão e com baixos teores de lactose e gordura. A presença da chia, alto teor de fibras, ômega 3, minerais e antioxidantes, enriquecem ainda mais o valor nutricional da fórmula. Whey Protein Nutrify utiliza estévia, taumatina e eritrol, adoçantes 100% naturais. Um suplemento versátil e saboroso, que favorece a manutenção da massa muscular corporal.",,True,13,5,True,0,6.73,12.46,9.97,12.14,5.66,15/12/2018,03/01/2019,False,True,WheyProteinNutrifi.png,WheyProteinNutrifi.png,WheyProteinNutrifi.png,,,,Nutrify,2106.90.30,7896311764006,,200,,2,,,60,30,48577,,"nutrify,nutrifi,whey protein nutrify,whey protein,whey protein nutrifi,vegan nutrify,vegan nutrifi",3,3,7896311764006,True,False,10,15,1,,Nutrify,WheyProtein Cacau 1 sachês com 30g Nutrify,wheyprotein-cacau-1-saches-com-30g-nutrify,,Whey Protein Nutrify oferece um blend proteico de alto valor biológico composto por proteína isolada do soro de leite e proteína hidrolisada do soro de leite,"92857,92858,92859,92860,92861,92862,92863,92851"
A,- Whey Protein,6062592,76400,WheyProtein Cacau 15 sachês com 30g Nutrify,0.55,Whey Protein Nutrify oferece um blend proteico de alto valor biológico composto por proteína isolada do soro de leite e proteína hidrolisada do soro de leite,"Um corpo forte e saudável pede uma dieta rica em proteínas. Whey Protein Nutrify oferece um blend proteico de alto valor biológico composto por proteína isolada do soro de leite e proteína hidrolisada do soro de leite, ricas em aminoácidos essenciais, de rápida digestão e com baixos teores de lactose e gordura. A presença da chia, alto teor de fibras, ômega 3, minerais e antioxidantes, enriquecem ainda mais o valor nutricional da fórmula. Whey Protein Nutrify utiliza estévia, taumatina e eritrol, adoçantes 100% naturais. Um suplemento versátil e saboroso, que favorece a manutenção da massa muscular corporal.",,True,1,5,True,0,93.45,177.55,142.04,169.9,84.95,15/12/2018,03/01/2019,False,True,whey_display_cacau_2.png,whey_display_cacau_2.png,whey_display_cacau_2.png,,,,Nutrify,2106.90.30,7896311764006,,200,,2,,01/04/2019,60,30,48577,,"nutrify,nutrifi,whey protein nutrify,whey protein,whey protein nutrifi,vegan nutrify,vegan nutrifi",3,3,7896311764006,True,False,11,15,17,,Nutrify,WheyProtein Cacau 15 sachês com 30g Nutrify,wheyprotein-cacau-15-saches-com-30g-nutrify,,Whey Protein Nutrify oferece um blend proteico de alto valor biológico composto por proteína isolada do soro de leite e proteína hidrolisada do soro de leite,"92857,92858,92859,92860,92861,92862,92863,92851"
A,- Whey Protein,6090748,76399UN,WheyProtein Chocolate 1 sachês com 30g Nutrify,0.04,Whey Protein Nutrify oferece um blend proteico de alto valor biológico composto por proteína isolada do soro de leite e proteína hidrolisada do soro de leite,"Um corpo forte e saudável pede uma dieta rica em proteínas. Whey Protein Nutrify oferece um blend proteico de alto valor biológico composto por proteína isolada do soro de leite e proteína hidrolisada do soro de leite, ricas em aminoácidos essenciais, de rápida digestão e com baixos teores de lactose e gordura. A presença da chia, alto teor de fibras, ômega 3, minerais e antioxidantes, enriquecem ainda mais o valor nutricional da fórmula. Whey Protein Nutrify utiliza estévia, taumatina e eritrol, adoçantes 100% naturais. Um suplemento versátil e saboroso, que favorece a manutenção da massa muscular corporal.",,True,12,5,True,0,6.23,12.46,9.97,12.14,5.66,15/12/2018,03/01/2019,False,True,WheyproteinChocolateNutrify.png,WheyproteinChocolateNutrify.png,WheyproteinChocolateNutrify.png,,,,Nutrify,2106.90.30,7896311763993,,200,,2,,,60,30,48577,,"nutrify,nutrifi,whey protein nutrify,whey protein,whey protein nutrifi,vegan nutrify,vegan nutrifi",3,3,7896311763993,True,False,10,15,1,,Nutrify,WheyProtein Chocolate 1 sachês com 30g Nutrify,wheyprotein-chocolate-1-saches-com-30g-nutrify,,Whey Protein Nutrify oferece um blend proteico de alto valor biológico composto por proteína isolada do soro de leite e proteína hidrolisada do soro de leite,"92857,92858,92859,92860,92861,92862,92863,92851"
A,- Whey Protein,6062593,76399,WheyProtein Chocolate 15 sachês com 30g Nutrify,0.55,Whey Protein Nutrify oferece um blend proteico de alto valor biológico composto por proteína isolada do soro de leite e proteína hidrolisada do soro de leite,"Um corpo forte e saudável pede uma dieta rica em proteínas. Whey Protein Nutrify oferece um blend proteico de alto valor biológico composto por proteína isolada do soro de leite e proteína hidrolisada do soro de leite, ricas em aminoácidos essenciais, de rápida digestão e com baixos teores de lactose e gordura. A presença da chia, alto teor de fibras, ômega 3, minerais e antioxidantes, enriquecem ainda mais o valor nutricional da fórmula. Whey Protein Nutrify utiliza estévia, taumatina e eritrol, adoçantes 100% naturais. Um suplemento versátil e saboroso, que favorece a manutenção da massa muscular corporal.",,True,1,5,True,0,93.45,177.55,142.04,169.9,84.95,15/12/2018,03/01/2019,False,True,whey_display_chocolate.png,whey_display_chocolate.png,whey_display_chocolate.png,,,,Nutrify,2106.90.30,7896311763993,,200,,2,,01/03/2019,60,30,48577,,"nutrify,nutrifi,whey protein nutrify,whey protein,whey protein nutrifi,vegan nutrify,vegan nutrifi",3,3,7896311763993,True,False,11,15,17,,Nutrify,WheyProtein Chocolate 15 sachês com 30g Nutrify,wheyprotein-chocolate-15-saches-com-30g-nutrify,,Whey Protein Nutrify oferece um blend proteico de alto valor biológico composto por proteína isolada do soro de leite e proteína hidrolisada do soro de leite,"92857,92858,92859,92860,92861,92862,92863,92851"
A,Novidades,5992175,76379,Xilitol 300g Adoçante Natural Nutrify,0.35,"De origem 100% natural, o xilitol é um adoçante extraído das fibras de plantas, frutas e vegetais","De origem 100% natural, o xilitol é um adoçante extraído das fibras de plantas, frutas e vegetais indicado como um substituto do açúcar, mas com expressiva redução calórica. XILITOL Nutrify é livre de corantes artificiais, glúten e lactose, podendo ser consumido por pessoas com restrição de açúcares na dieta, inclusive diabéticos, respeitando a quantidade de 60 g ao dia.",,True,17,5,True,0,28.94,49.4,39.52,49.9,24.95,15/12/2018,03/01/2019,True,True,xilitol_nutrify.png,xilitol_nutrify.png,xilitol_nutrify.png,,,,Nutrify,2106.90.30,7896311763795,,200,,2,,,60,30,48577,,"nutrify,nutrifi,xilitol nutrify,xilitol,xilitol nutrifi,xilitol nutrify",3,3,7896311763795,True,False,21,9,32,,Nutrify,Xilitol 300g Adoçante Natural Nutrify,xilitol-300g,,"De origem 100% natural, o xilitol é um adoçante extraído das fibras de plantas, frutas e vegetais","92857,92858,92859,92860,92861,92862,92863,92851"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
